image1,image2,label
C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\0991437\009.jpg,C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\0991437\018.jpg,1
C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\0991437\009.jpg,C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\0001325\009.jpg,0
C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\4306222\004.jpg,C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\4306222\005.jpg,1
C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\4306222\004.jpg,C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\0158626\126.jpg,0
C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\3839028\019.jpg,C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\3839028\021.jpg,1
C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\3839028\019.jpg,C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\0144180\002.jpg,0
C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\2162024\058.jpg,C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\2162024\026.jpg,1
C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\2162024\058.jpg,C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\1216145\001.jpg,0
C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\1079863\012.jpg,C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\1079863\013.jpg,1
C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\1079863\012.jpg,C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\0861093\011.jpg,0
C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\1679534\019.jpg,C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\1679534\006.jpg,1
C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\1679534\019.jpg,C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\0641610\005.jpg,0
C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\0837177\026.jpg,C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\0837177\038.jpg,1
C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\0837177\026.jpg,C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\0773056\006.jpg,0
C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\1352774\003.jpg,C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\1352774\200.jpg,1
C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\1352774\003.jpg,C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\1446379\004.jpg,0
C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\0246612\015.jpg,C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\0246612\016.jpg,1
C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\0246612\015.jpg,C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\1758989\009.jpg,0
C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\0327466\002.jpg,C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\0327466\018.jpg,1
C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\0327466\002.jpg,C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\2474864\021.jpg,0
C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\2285700\009.jpg,C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\2285700\013.jpg,1
C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\2285700\009.jpg,C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\2834669\018.jpg,0
C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\2075532\021.jpg,C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\2075532\004.jpg,1
C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\2075532\021.jpg,C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\0001370\002.jpg,0
C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\0004861\030.jpg,C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\0004861\007.jpg,1
C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\0004861\030.jpg,C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\2294492\009.jpg,0
C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\1492784\005.jpg,C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\1492784\008.jpg,1
C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\1492784\005.jpg,C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\0427714\005.jpg,0
C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\4751000\042.jpg,C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\4751000\021.jpg,1
C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\4751000\042.jpg,C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\1817682\013.jpg,0
C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\0390229\040.jpg,C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\0390229\019.jpg,1
C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\0390229\040.jpg,C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\2124003\001.jpg,0
C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\0926165\078.jpg,C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\0926165\061.jpg,1
C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\0926165\078.jpg,C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\0432040\004.jpg,0
C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\0454221\022.jpg,C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\0454221\010.jpg,1
C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\0454221\022.jpg,C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\0370035\032.jpg,0
C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\0495672\005.jpg,C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\0495672\024.jpg,1
C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\0495672\005.jpg,C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\3480347\006.jpg,0
C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\0480798\013.jpg,C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\0480798\012.jpg,1
C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\0480798\013.jpg,C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\0224007\007.jpg,0
C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\1307265\003.jpg,C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\1307265\009.jpg,1
C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\1307265\003.jpg,C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\3292846\089.jpg,0
C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\0951148\045.jpg,C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\0951148\123.jpg,1
C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\0951148\045.jpg,C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\0186030\007.jpg,0
C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\0474774\043.jpg,C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\0474774\019.jpg,1
C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\0474774\043.jpg,C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\0423975\009.jpg,0
C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\0593463\016.jpg,C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\0593463\005.jpg,1
C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\0593463\016.jpg,C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\0169934\004.jpg,0
C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\0195921\013.jpg,C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\0195921\023.jpg,1
C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\0195921\013.jpg,C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\0996198\020.jpg,0
C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\3388503\010.jpg,C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\3388503\013.jpg,1
C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\3388503\010.jpg,C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\0890055\004.jpg,0
C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\0931332\001.jpg,C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\0931332\020.jpg,1
C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\0931332\001.jpg,C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\0672769\004.jpg,0
C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\4075380\041.jpg,C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\4075380\003.jpg,1
C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\4075380\041.jpg,C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\0258200\018.jpg,0
C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\0001154\008.jpg,C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\0001154\011.jpg,1
C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\0001154\008.jpg,C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\1817835\099.jpg,0
C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\0165651\007.jpg,C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\0165651\008.jpg,1
C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\0165651\007.jpg,C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\2795739\005.jpg,0
C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\1561389\008.jpg,C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\1561389\003.jpg,1
C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\1561389\008.jpg,C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\0310116\014.jpg,0
C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\0452914\006.jpg,C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\0452914\012.jpg,1
C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\0452914\006.jpg,C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\0219208\016.jpg,0
C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\1172285\032.jpg,C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\1172285\016.jpg,1
C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\1172285\032.jpg,C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\1035423\020.jpg,0
C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\0553556\017.jpg,C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\0553556\010.jpg,1
C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\0553556\017.jpg,C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\0137365\048.jpg,0
C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\0557678\012.jpg,C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\0557678\008.jpg,1
C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\0557678\012.jpg,C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\0338529\002.jpg,0
C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\1058987\021.jpg,C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\1058987\012.jpg,1
C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\1058987\021.jpg,C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\0451148\006.jpg,0
C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\3211555\004.jpg,C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\3211555\006.jpg,1
C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\3211555\004.jpg,C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\0038458\017.jpg,0
C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\0765597\103.jpg,C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\0765597\162.jpg,1
C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\0765597\103.jpg,C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\0493096\016.jpg,0
C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\3648839\002.jpg,C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\3648839\004.jpg,1
C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\3648839\002.jpg,C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\2213461\005.jpg,0
C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\4586797\015.jpg,C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\4586797\018.jpg,1
C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\4586797\015.jpg,C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\3148185\014.jpg,0
C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\0004747\065.jpg,C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\0004747\037.jpg,1
C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\0004747\065.jpg,C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\0416699\025.jpg,0
C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\0005170\043.jpg,C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\0005170\014.jpg,1
C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\0005170\043.jpg,C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\1740248\008.jpg,0
C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\0202322\031.jpg,C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\0202322\042.jpg,1
C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\0202322\031.jpg,C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\0082169\015.jpg,0
C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\0231458\018.jpg,C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\0231458\031.jpg,1
C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\0231458\018.jpg,C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\0518579\005.jpg,0
C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\3762213\140.jpg,C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\3762213\192.jpg,1
C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\3762213\140.jpg,C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\0707214\012.jpg,0
C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\1294108\023.jpg,C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\1294108\002.jpg,1
C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\1294108\023.jpg,C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\0000463\034.jpg,0
C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\2176475\012.jpg,C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\2176475\015.jpg,1
C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\2176475\012.jpg,C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\5336712\022.jpg,0
C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\0427963\041.jpg,C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\0427963\036.jpg,1
C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\0427963\041.jpg,C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\0602844\018.jpg,0
C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\1137209\064.jpg,C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\1137209\028.jpg,1
C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\1137209\064.jpg,C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\0647634\108.jpg,0
C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\0006684\012.jpg,C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\0006684\011.jpg,1
C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\0006684\012.jpg,C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\0147825\111.jpg,0
C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\1496325\034.jpg,C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\1496325\029.jpg,1
C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\1496325\034.jpg,C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\1218360\011.jpg,0
C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\0001022\025.jpg,C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\0001022\019.jpg,1
C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\0001022\025.jpg,C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\1941211\001.jpg,0
C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\3863781\014.jpg,C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\3863781\017.jpg,1
C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\3863781\014.jpg,C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\0000310\005.jpg,0
C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\0900053\003.jpg,C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\0900053\014.jpg,1
C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\0900053\003.jpg,C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\1066346\009.jpg,0
C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\3127187\040.jpg,C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\3127187\014.jpg,1
C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\3127187\040.jpg,C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\2298370\014.jpg,0
C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\5559738\022.jpg,C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\5559738\017.jpg,1
C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\5559738\022.jpg,C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\1574624\007.jpg,0
C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\0380632\024.jpg,C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\0380632\013.jpg,1
C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\0380632\024.jpg,C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\1072555\103.jpg,0
C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\0005269\004.jpg,C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\0005269\012.jpg,1
C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\0005269\004.jpg,C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\1128418\016.jpg,0
C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\0067697\019.jpg,C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\0067697\016.jpg,1
C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\0067697\019.jpg,C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\2064895\001.jpg,0
C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\3389267\010.jpg,C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\3389267\009.jpg,1
C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\3389267\010.jpg,C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\1579990\013.jpg,0
C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\0423099\018.jpg,C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\0423099\009.jpg,1
C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\0423099\018.jpg,C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\1075208\004.jpg,0
C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\3413127\010.jpg,C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\3413127\023.jpg,1
C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\3413127\010.jpg,C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\1045105\008.jpg,0
C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\0358922\012.jpg,C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\0358922\035.jpg,1
C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\0358922\012.jpg,C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\0001575\059.jpg,0
C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\0390903\001.jpg,C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\0390903\003.jpg,1
C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\0390903\001.jpg,C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\2480943\021.jpg,0
C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\2921651\008.jpg,C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\2921651\013.jpg,1
C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\2921651\008.jpg,C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\1851126\002.jpg,0
C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\1128418\013.jpg,C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\1128418\006.jpg,1
C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\1128418\013.jpg,C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\0000950\010.jpg,0
C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\0001162\016.jpg,C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\0001162\015.jpg,1
C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\0001162\016.jpg,C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\0404693\014.jpg,0
C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\0001836\004.jpg,C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\0001836\040.jpg,1
C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\0001836\004.jpg,C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\0909144\011.jpg,0
C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\1374980\312.jpg,C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\1374980\119.jpg,1
C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\1374980\312.jpg,C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\4588024\012.jpg,0
C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\0532829\005.jpg,C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\0532829\014.jpg,1
C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\0532829\005.jpg,C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\1568881\035.jpg,0
C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\1065785\002.jpg,C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\1065785\008.jpg,1
C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\1065785\002.jpg,C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\2604120\004.jpg,0
C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\2492819\082.jpg,C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\2492819\079.jpg,1
C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\2492819\082.jpg,C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\0000725\036.jpg,0
C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\1259980\006.jpg,C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\1259980\016.jpg,1
C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\1259980\006.jpg,C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\3068246\015.jpg,0
C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\1894182\007.jpg,C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\1894182\014.jpg,1
C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\1894182\007.jpg,C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\1391172\024.jpg,0
C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\0619365\003.jpg,C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\0619365\007.jpg,1
C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\0619365\003.jpg,C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\0726994\003.jpg,0
C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\0816800\023.jpg,C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\0816800\052.jpg,1
C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\0816800\023.jpg,C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\0671032\023.jpg,0
C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\2253666\006.jpg,C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\2253666\009.jpg,1
C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\2253666\006.jpg,C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\0257969\026.jpg,0
C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\0091899\017.jpg,C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\0091899\004.jpg,1
C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\0091899\017.jpg,C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\2104193\018.jpg,0
C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\1865090\014.jpg,C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\1865090\016.jpg,1
C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\1865090\014.jpg,C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\1214657\034.jpg,0
C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\1121943\003.jpg,C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\1121943\010.jpg,1
C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\1121943\003.jpg,C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\0294553\005.jpg,0
C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\1752714\018.jpg,C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\1752714\029.jpg,1
C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\1752714\018.jpg,C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\2206574\013.jpg,0
